Date,Low,Open,Volume,High,Close,Adjusted Close
01-06-1972,0.8029929995536804,0.0,2458771,0.8153460025787354,0.8153460025787354,0.18740037083625793
02-06-1972,0.8029929995536804,0.8153460025787354,1613885,0.817816972732544,0.8054630160331726,0.18512874841690063
05-06-1972,0.7980509996414185,0.8054630160331726,2585251,0.8079339861869812,0.8029929995536804,0.1845608949661255
06-06-1972,0.8005220293998718,0.8029929995536804,2347469,0.8252289891242981,0.8202880024909973,0.18853604793548584
07-06-1972,0.8079339861869812,0.8202880024909973,1032077,0.8202880024909973,0.8202880024909973,0.18853604793548584
08-06-1972,0.8153460025787354,0.8202880024909973,1067491,0.8227589726448059,0.8153460025787354,0.18740037083625793
09-06-1972,0.8153460025787354,0.8153460025787354,1563293,0.8227589726448059,0.8202880024909973,0.18853604793548584
12-06-1972,0.8202880024909973,0.8202880024909973,1942733,0.8351119756698608,0.8227589726448059,0.18910402059555054
13-06-1972,0.817816972732544,0.8227589726448059,2175456,0.8351119756698608,0.8301709890365601,0.19080767035484314
14-06-1972,0.8252289891242981,0.8301709890365601,2069213,0.8351119756698608,0.8301709890365601,0.19080767035484314
15-06-1972,0.8202880024909973,0.8301709890365601,2726909,0.8375830054283142,0.8202880024909973,0.18853604793548584
16-06-1972,0.8104050159454346,0.8202880024909973,2398061,0.8351119756698608,0.8351119756698608,0.19194328784942627
19-06-1972,0.8326420187950134,0.8351119756698608,1694832,0.8449950218200684,0.8449950218200684,0.19421491026878357
20-06-1972,0.8400539755821228,0.8449950218200684,2332291,0.8499370217323303,0.8499370217323303,0.1953507512807846
21-06-1972,0.8400539755821228,0.8499370217323303,2038858,0.8548780083656311,0.8400539755821228,0.19307927787303925
22-06-1972,0.8326420187950134,0.8400539755821228,2438534,0.847465991973877,0.8425250053405762,0.193647101521492
23-06-1972,0.8202880024909973,0.8425250053405762,1482346,0.8449950218200684,0.8400539755821228,0.19307927787303925
26-06-1972,0.8202880024909973,0.8400539755821228,1618944,0.8400539755821228,0.8301709890365601,0.19080767035484314
27-06-1972,0.8202880024909973,0.8301709890365601,2048976,0.8375830054283142,0.8301709890365601,0.19080767035484314
28-06-1972,0.817816972732544,0.8277000188827515,1315392,0.8277000188827515,0.8227589726448059,0.18910402059555054
29-06-1972,0.817816972732544,0.8227589726448059,1118083,0.8351119756698608,0.8351119756698608,0.19194328784942627
30-06-1972,0.8326420187950134,0.8351119756698608,2924218,0.8499370217323303,0.8375830054283142,0.19251114130020142
03-07-1972,0.8301709890365601,0.8375830054283142,824650,0.8449950218200684,0.8400539755821228,0.19307927787303925
05-07-1972,0.8449950218200684,0.8449950218200684,2903981,0.8647609949111938,0.8548780083656311,0.19648630917072296
06-07-1972,0.8622900247573853,0.8622900247573853,3895584,0.8746439814567566,0.872173011302948,0.2004614770412445
07-07-1972,0.8672320246696472,0.872173011302948,2119805,0.8845270276069641,0.8845270276069641,0.2033008337020874
10-07-1972,0.8820559978485107,0.8845270276069641,3091171,0.8968809843063354,0.8869979977607727,0.20386885106563568
11-07-1972,0.8869979977607727,0.8869979977607727,2185574,0.8968809843063354,0.8869979977607727,0.20386885106563568
12-07-1972,0.8845270276069641,0.8869979977607727,2696554,0.8968809843063354,0.8894690275192261,0.20443680882453918
13-07-1972,0.8598200082778931,0.8845270276069641,1113024,0.8845270276069641,0.8647609949111938,0.1987580507993698
14-07-1972,0.8622900247573853,0.8647609949111938,1583530,0.8894690275192261,0.8845270276069641,0.2033008337020874
17-07-1972,0.8622900247573853,0.8845270276069641,819590,0.8894690275192261,0.87711501121521,0.20159733295440674
18-07-1972,0.8425250053405762,0.8746439814567566,1527878,0.8746439814567566,0.8672320246696472,0.19932590425014496
19-07-1972,0.8598200082778931,0.8672320246696472,2145101,0.8795859813690186,0.872173011302948,0.2004614770412445
20-07-1972,0.8573489785194397,0.872173011302948,1492464,0.87711501121521,0.8598200082778931,0.19762228429317474
21-07-1972,0.8499370217323303,0.8598200082778931,956189,0.8647609949111938,0.8647609949111938,0.1987580507993698
24-07-1972,0.8351119756698608,0.8647609949111938,9733901,0.8647609949111938,0.8449950218200684,0.19421491026878357
25-07-1972,0.847465991973877,0.847465991973877,2696554,0.8672320246696472,0.8598200082778931,0.19762228429317474
26-07-1972,0.8548780083656311,0.8598200082778931,1355866,0.8647609949111938,0.8548780083656311,0.19648630917072296
27-07-1972,0.8499370217323303,0.8548780083656311,1133261,0.8573489785194397,0.8499370217323303,0.1953507512807846
28-07-1972,0.8524069786071777,0.8524069786071777,1128202,0.8573489785194397,0.8573489785194397,0.19705437123775482
31-07-1972,0.8499370217323303,0.8573489785194397,2043917,0.8573489785194397,0.8499370217323303,0.1953507512807846
01-08-1972,0.8499370217323303,0.8499370217323303,1806134,0.8697029948234558,0.8672320246696472,0.19932590425014496
02-08-1972,0.8697029948234558,0.8697029948234558,3020342,0.8820559978485107,0.8795859813690186,0.20216535031795502
03-08-1972,0.8622900247573853,0.8795859813690186,1305274,0.8820559978485107,0.8672320246696472,0.19932590425014496
04-08-1972,0.8598200082778931,0.8672320246696472,2145101,0.87711501121521,0.872173011302948,0.2004614770412445
07-08-1972,0.8622900247573853,0.872173011302948,1962970,0.8746439814567566,0.8746439814567566,0.2010294497013092
08-08-1972,0.8697029948234558,0.8746439814567566,2403120,0.8795859813690186,0.8746439814567566,0.2010294497013092
09-08-1972,0.8697029948234558,0.8746439814567566,2479008,0.87711501121521,0.87711501121521,0.20159733295440674
10-08-1972,0.872173011302948,0.87711501121521,1163616,0.8869979977607727,0.8869979977607727,0.20386885106563568
11-08-1972,0.8820559978485107,0.8869979977607727,3162000,0.9042930006980896,0.9042930006980896,0.20784397423267365
14-08-1972,0.8968809843063354,0.9042930006980896,3313776,0.9092350006103516,0.9042930006980896,0.20784397423267365
15-08-1972,0.8944100141525269,0.9042930006980896,1254682,0.9042930006980896,0.8993520140647888,0.20670826733112335
16-08-1972,0.8869979977607727,0.8993520140647888,1532938,0.9042930006980896,0.8944100141525269,0.20557242631912231
17-08-1972,0.8919389843940735,0.8944100141525269,2726909,0.9067639708518982,0.8968809843063354,0.20614048838615417
18-08-1972,0.8795859813690186,0.8944100141525269,3050698,0.8944100141525269,0.8795859813690186,0.20216535031795502
21-08-1972,0.8672320246696472,0.8795859813690186,1295155,0.8845270276069641,0.8795859813690186,0.20216535031795502
22-08-1972,0.8697029948234558,0.8795859813690186,1431754,0.8894690275192261,0.8746439814567566,0.2010294497013092
23-08-1972,0.8622900247573853,0.8746439814567566,1654358,0.8845270276069641,0.8697029948234558,0.1998937577009201
24-08-1972,0.8499370217323303,0.8697029948234558,2155219,0.872173011302948,0.8647609949111938,0.1987580507993698
25-08-1972,0.8499370217323303,0.8647609949111938,2823034,0.8697029948234558,0.8548780083656311,0.19648630917072296
28-08-1972,0.847465991973877,0.8548780083656311,1436813,0.8622900247573853,0.8524069786071777,0.195918470621109
29-08-1972,0.847465991973877,0.8524069786071777,2140042,0.8622900247573853,0.8573489785194397,0.19778822362422943
30-08-1972,0.847465991973877,0.8573489785194397,2231107,0.8573489785194397,0.8524069786071777,0.19664816558361053
31-08-1972,0.8400539755821228,0.8524069786071777,2190634,0.8548780083656311,0.8449950218200684,0.19493815302848816
01-09-1972,0.8351119756698608,0.8449950218200684,4877069,0.847465991973877,0.847465991973877,0.19550830125808716
05-09-1972,0.8425250053405762,0.847465991973877,991603,0.8499370217323303,0.8499370217323303,0.1960783451795578
06-09-1972,0.8227589726448059,0.847465991973877,1917437,0.847465991973877,0.8277000188827515,0.1909482181072235
07-09-1972,0.8005220293998718,0.8277000188827515,3075994,0.8301709890365601,0.8029929995536804,0.18524833023548126
08-09-1972,0.8029929995536804,0.8029929995536804,1780838,0.8227589726448059,0.8153460025787354,0.18809831142425537
