Date,Low,Open,Volume,High,Close,Adjusted Close
02-01-1970,0.7662259936332703,0.7762420177459717,2316288,0.7774940133094788,0.7674779891967773,0.15948253870010376
05-01-1970,0.7574620246887207,0.7674779891967773,4233216,0.7712339758872986,0.7637220025062561,0.15870214998722076
06-01-1970,0.7374299764633179,0.762470006942749,3544320,0.762470006942749,0.7411860227584839,0.15401914715766907
07-01-1970,0.743690013885498,0.743690013885498,4602624,0.7549579739570618,0.7449420094490051,0.1547996550798416
08-01-1970,0.7474460005760193,0.7474460005760193,13897728,0.7587140202522278,0.7512019872665405,0.15610042214393616
09-01-1970,0.7324219942092896,0.7512019872665405,5940480,0.7524539828300476,0.7324219942092896,0.15219788253307343
12-01-1970,0.7249100208282471,0.7324219942092896,4043520,0.7349259853363037,0.7311699986457825,0.1519378274679184
13-01-1970,0.7299180030822754,0.7311699986457825,2875392,0.7374299764633179,0.7336739897727966,0.15245814621448517
14-01-1970,0.7349259853363037,0.7349259853363037,3694080,0.7524539828300476,0.7474460005760193,0.155319944024086
15-01-1970,0.7461940050125122,0.7474460005760193,2675712,0.7537059783935547,0.7486979961395264,0.15558002889156342
16-01-1970,0.7449420094490051,0.7486979961395264,2066688,0.7499499917030334,0.7449420094490051,0.1547996550798416
19-01-1970,0.7311699986457825,0.7449420094490051,5341440,0.7474460005760193,0.7311699986457825,0.1519378274679184
20-01-1970,0.7286660075187683,0.7311699986457825,3594240,0.7349259853363037,0.7336739897727966,0.15245814621448517
21-01-1970,0.7336739897727966,0.7336739897727966,2326272,0.7474460005760193,0.7411860227584839,0.15401914715766907
22-01-1970,0.738681972026825,0.7411860227584839,3614208,0.7461940050125122,0.742438018321991,0.15427915751934052
23-01-1970,0.7299180030822754,0.742438018321991,3813888,0.7449420094490051,0.7311699986457825,0.1519378274679184
26-01-1970,0.7286660075187683,0.7311699986457825,2266368,0.7324219942092896,0.7311699986457825,0.1519378274679184
27-01-1970,0.7311699986457825,0.7311699986457825,1976832,0.7449420094490051,0.742438018321991,0.15427915751934052
28-01-1970,0.742438018321991,0.742438018321991,4363008,0.7512019872665405,0.742438018321991,0.15427915751934052
29-01-1970,0.7349259853363037,0.742438018321991,3734016,0.7486979961395264,0.7349259853363037,0.15271832048892975
30-01-1970,0.7249100208282471,0.7349259853363037,3644160,0.7399340271949768,0.7249100208282471,0.1506369411945343
02-02-1970,0.7274140119552612,0.7274140119552612,9454848,0.7399340271949768,0.7324219942092896,0.15219788253307343
03-02-1970,0.721153974533081,0.7324219942092896,5261568,0.7361779808998108,0.7274140119552612,0.1511572003364563
04-02-1970,0.7098860144615173,0.7274140119552612,5950464,0.7311699986457825,0.7274140119552612,0.1511572003364563
